ueIndex,imsi,class,perUeCapBps,packetSizeBytes,rnti,avgSinrDb,sinrStdDb,sinrSampleCount,avgMcs,rlcRxBytes,rlcMeanDelayS,pdcpRxBytes,pdcpMeanDelayS,flowId,txBytes,rxBytes,txPackets,rxPackets,lostPackets,meanDelayMs
127,128,Live,478000,1200,418,63.85159999999999,0.0,1477,27.924170616113745,1814744,0.00143146,1811790,0.00195586,23,1808844,1808844,1473,1473,0,1.9610794297352343
128,129,Live,478000,1200,419,63.8729,0.0,1477,27.924170616113745,1814744,0.00141144,1811790,0.00193045,24,1808844,1808844,1473,1473,0,1.936693822131704
129,130,Live,478000,1200,420,63.65880000000001,0.0,1477,27.924170616113745,1814744,0.0013971,1811790,0.00190871,25,1808844,1808844,1473,1473,0,1.915960624575696
130,131,Live,478000,1200,421,64.0957,0.0,1477,27.924170616113745,1814744,0.00138177,1811790,0.00188582,26,1808844,1808844,1473,1473,0,1.8940936863543787
131,132,Live,478000,1200,422,63.9202,0.0,1478,27.905277401894452,1814746,0.00136918,1811790,0.00187928,27,1808844,1808844,1473,1473,0,1.888560760353021
132,133,Live,478000,1200,423,64.0694,0.0,1476,27.943089430894307,1814742,0.00137526,1811790,0.00184124,28,1808844,1808844,1473,1473,0,1.851541072640869
133,134,Live,478000,1200,424,63.4762,0.0,1476,27.943089430894307,1814742,0.00135343,1811790,0.001832,29,1808844,1808844,1473,1473,0,1.8433197556008147
134,135,Live,478000,1200,425,63.92060000000001,0.0,1476,27.943089430894307,1814742,0.00133342,1811790,0.00179641,30,1808844,1808844,1473,1473,0,1.808744059742023
135,136,Live,478000,1200,426,63.6911,0.0,1476,27.943089430894307,1814742,0.00132607,1811790,0.00179447,31,1808844,1808844,1473,1473,0,1.807827562797013
136,137,Live,478000,1200,427,63.9439,0.0,1476,27.943089430894307,1814742,0.00130226,1811790,0.00177001,32,1808844,1808844,1473,1473,0,1.7843788187372707
137,138,Live,478000,1200,428,63.5959,0.0,1477,27.924170616113745,1814744,0.00128186,1811790,0.00175707,33,1808844,1808844,1473,1473,0,1.7724507807196197
138,139,Live,478000,1200,1059,63.77450000000001,0.0,1477,27.924170616113745,1814744,0.00125432,1811790,0.00172887,34,1808844,1808844,1473,1473,0,1.7452681602172437
139,140,Live,478000,1200,1060,63.4869,0.0,1477,27.924170616113745,1814744,0.00123326,1811790,0.00171556,35,1808844,1808844,1473,1473,0,1.732980312287848
